DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),score,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract
153804.0,153804.0,65.0,65.0,,6.9,0.1,,1295715.1,13161.5,3777295.9,1058768.6,789.6,439.1,350.5,153804.0,15508.4,100.83,118.3,40.854146,-73.859861,11.0,13.0,248.0
56200.0,56200.0,69.0,83.1,86.7,3.6,0.0,114.0,204200.0,2042.0,711286.0,203537.8,359.5,293.5,66.0,56200.0,2389.3,42.51,111.0,40.855123,-73.859566,11.0,13.0,248.0
89764.0,89000.0,83.0,65.7,,,,,4855282.8,,994359.2,,350.2,257.9,92.3,89000.0,5480.7,61.58,92.4,40.854827,-73.859928,11.0,13.0,248.0
97387.0,97387.0,100.0,51.4,55.4,0.5,0.5,61.4,4850484.1,52391.9,151503.4,45089.3,271.7,257.6,14.1,97387.0,76.0,0.78,57.2,40.855707,-73.858849,11.0,13.0,248.0
51600.0,52000.0,100.0,29.0,28.2,4.0,0.0,57.7,175200.0,1752.0,749469.7,208012.8,122.8,53.3,69.6,52000.0,,,60.1,40.856915,-73.856522,11.0,13.0,248.0
108757.0,108757.0,74.0,82.6,82.2,3.6,0.7,111.6,7618259.0,76182.6,1369801.4,386362.9,531.8,404.6,127.1,108757.0,5050.1,46.43,113.1,40.857365,-73.870656,11.0,15.0,33201.0
65071.0,65071.0,82.0,75.6,75.2,3.3,0.6,102.3,4169188.6,41691.9,750893.1,212599.6,291.1,221.4,69.7,65071.0,2909.9,44.72,103.5,40.858449,-73.870936,11.0,15.0,33201.0
86527.0,86527.0,67.0,71.6,,3.6,0.6,,4529299.8,48518.6,1083378.2,310238.4,385.1,284.5,100.5,86527.0,4875.1,56.34,101.1,40.858218,-73.870557,11.0,15.0,33201.0
78358.0,84000.0,50.0,81.1,87.7,4.4,0.0,120.7,406443.0,4064.4,1294947.1,369391.0,526.6,406.4,120.2,84000.0,7470.8,88.94,114.9,40.857748,-73.869368,11.0,15.0,33201.0
137350.0,137350.0,78.0,61.9,66.0,3.6,0.5,94.9,6760400.0,73840.4,1747203.3,492877.3,521.2,359.1,162.1,137350.0,7194.2,52.38,91.6,40.858843,-73.869077,11.0,15.0,33201.0
53424.0,62328.0,100.0,15.5,15.3,3.3,0.0,39.4,255900.0,2602.9,712347.1,203805.1,79.7,13.6,66.1,62328.0,,,40.2,40.859273,-73.870829,11.0,15.0,33201.0
88374.0,63000.0,37.0,120.4,122.9,5.0,0.1,160.9,488283.8,4882.8,1079142.1,316278.4,572.6,472.4,100.1,63000.0,,,158.4,40.85978,-73.870767,11.0,15.0,33201.0
77418.0,60000.0,34.0,125.5,127.4,4.3,0.0,160.4,210125.8,2101.3,888490.6,260401.7,570.8,488.4,82.5,60000.0,,,158.4,40.860036,-73.870734,11.0,15.0,33201.0
116200.0,106050.0,18.0,120.0,132.2,5.5,0.1,173.5,604527.2,6193.8,2047849.4,580860.3,980.7,790.7,190.0,106050.0,8979.7,84.67,162.6,40.861391,-73.870243,11.0,15.0,33201.0
127290.0,133654.0,41.0,94.5,94.2,4.0,0.0,124.3,475700.0,4921.0,1881387.0,533712.1,973.7,799.1,174.6,133654.0,7152.3,53.51,125.6,40.860836,-73.869467,11.0,15.0,33201.0
125891.0,125891.0,32.0,90.7,97.1,4.7,0.3,133.5,3767418.2,37674.2,2106008.6,592383.1,813.4,617.9,195.4,125891.0,6365.9,50.57,128.5,40.858853,-73.868957,11.0,15.0,33201.0
255000.0,234480.0,72.0,76.8,76.0,6.5,0.5,126.2,12626024.7,126260.2,5380210.8,1523788.7,1169.9,670.6,499.3,234480.0,26682.0,113.79,128.6,40.859569,-73.868544,11.0,15.0,33201.0
140662.0,140662.0,2.0,167.3,176.9,3.2,0.8,204.8,10730099.2,107301.0,1524700.1,446864.0,1560.3,1418.8,141.5,140662.0,,,195.1,40.858285,-73.86658,11.0,13.0,330.0
59772.0,69734.0,100.0,15.5,15.4,3.1,0.0,38.6,323300.0,3295.3,760586.0,218703.6,87.8,17.2,70.6,69734.0,,,39.1,40.85821,-73.865618,11.0,13.0,330.0
337570.0,366021.0,31.0,104.1,110.0,6.5,0.1,158.4,2976891.1,30623.9,8411468.8,2365514.3,2952.0,2171.4,780.6,366021.0,,,154.4,40.86029,-73.867165,11.0,13.0,330.0
53010.0,58411.0,57.0,91.4,,4.0,0.1,,476246.3,4875.6,822306.6,232534.2,406.2,329.9,76.3,58411.0,28249.3,483.63,122.7,40.859953,-73.865586,11.0,13.0,330.0
65250.0,65250.0,84.0,61.4,,5.3,0.1,,909671.9,9096.7,1221590.3,348140.0,301.1,187.7,113.4,65250.0,6447.5,98.81,102.5,40.859978,-73.865564,11.0,13.0,330.0
71300.0,77212.0,88.0,54.3,,2.9,0.0,,363454.3,3668.3,798129.3,225269.7,321.5,247.4,74.1,77212.0,,,77.0,40.860053,-73.86461,11.0,13.0,328.0
135568.0,242473.0,2.0,129.7,140.5,4.2,1.3,177.7,27953397.8,305558.6,3504076.0,1026985.8,1809.9,1484.7,325.2,242473.0,,,166.4,40.858057,-73.85931,11.0,13.0,324.0
54430.0,55840.0,49.0,83.4,88.9,6.1,0.7,136.8,3498099.5,38016.6,1161444.8,340400.0,293.6,185.8,107.8,55840.0,,,131.1,40.861197,-73.859738,11.0,13.0,324.0
57000.0,58000.0,100.0,28.7,28.5,4.3,0.0,60.2,136100.0,1434.2,871537.4,250190.9,137.5,56.6,80.9,58000.0,,,61.1,40.858298,-73.854455,11.0,13.0,326.0
75900.0,89500.0,9.0,121.8,124.2,23.2,0.4,296.1,3823832.2,40186.6,7079525.8,2079511.1,860.1,203.1,657.0,89500.0,6579.1,73.51,293.2,40.85993,-73.843075,11.0,13.0,314.0
188760.0,188760.0,34.0,191.3,195.9,9.9,1.6,276.1,29746690.4,306218.8,6359920.6,1863985.9,2170.2,1580.0,590.2,188760.0,16788.1,88.94,271.3,40.859846,-73.830281,11.0,13.0,310.0
79366.0,79366.0,61.0,82.4,82.4,3.8,0.7,113.7,5505300.0,55053.0,1034068.0,303067.9,388.4,292.4,96.0,79366.0,10380.7,130.8,113.7,,,,,
59920.0,119840.0,97.0,37.7,,3.0,0.0,,433801.9,4479.4,1197992.3,358104.0,348.1,236.9,111.2,119840.0,6207.4,51.8,59.5,40.862217,-73.870509,11.0,15.0,33202.0
58715.0,67103.0,100.0,15.9,,,,,229772.2,,543656.8,,84.6,34.1,50.5,67103.0,,,33.4,40.863249,-73.869835,11.0,15.0,33202.0
183600.0,201960.0,35.0,95.0,101.3,6.0,,146.0,,,4287639.6,1213086.3,1519.2,1121.3,397.9,201960.0,13806.1,68.36,141.1,40.861793,-73.869411,11.0,15.0,33202.0
95700.0,102399.0,61.0,86.0,92.4,5.0,0.8,132.4,6997090.5,77303.3,1810511.8,508145.4,539.7,371.6,168.0,102399.0,11431.4,111.64,127.3,40.862179,-73.868459,11.0,15.0,33202.0
66832.0,66832.0,63.0,101.0,101.8,4.4,0.9,138.1,5751900.0,58030.1,996327.9,292757.3,398.0,305.5,92.5,66832.0,4832.6,72.31,137.2,40.863602,-73.869382,11.0,15.0,33202.0
87120.0,87120.0,78.0,78.5,83.6,3.5,0.1,110.0,895036.6,9123.8,1081980.0,302169.4,514.0,413.6,100.4,87120.0,,,106.2,40.863612,-73.870401,11.0,15.0,33202.0
486162.0,486162.0,87.0,104.7,110.6,9.8,0.1,183.0,2620099.9,27857.9,16583603.0,4756063.8,4031.8,2492.8,1539.0,486162.0,15346.5,31.57,178.7,40.865365,-73.87,11.0,15.0,33202.0
232532.0,228000.0,24.0,86.8,85.6,6.7,0.6,137.5,14338228.4,143382.3,5459241.4,1520165.4,1268.2,761.6,506.6,228000.0,14521.9,63.69,141.2,40.863941,-73.868401,11.0,15.0,33202.0
119013.0,119023.0,13.0,99.8,105.4,8.4,0.8,170.6,8464754.1,91381.9,3412111.5,1000032.6,766.2,449.6,316.6,119023.0,14803.3,124.37,164.7,40.865415,-73.867748,11.0,15.0,33202.0
66368.0,77429.0,95.0,90.1,98.4,3.0,0.0,121.1,287400.0,2923.2,818931.2,230164.0,533.3,457.3,76.0,77429.0,3996.3,51.61,113.7,40.862715,-73.866434,11.0,15.0,330.0
67400.0,67390.0,67.0,66.3,66.3,3.4,0.0,91.7,324093.0,3240.9,774084.9,226871.3,343.0,271.1,71.8,67390.0,9137.1,135.59,91.7,40.863169,-73.865337,11.0,13.0,330.0
51400.0,51400.0,99.0,72.5,76.7,0.6,0.7,84.5,3630535.1,38436.9,95358.6,28722.3,201.7,192.8,8.8,51400.0,,,80.0,40.863582,-73.86641,11.0,15.0,330.0
60719.0,60719.0,52.0,95.8,,,,,288611.5,,650100.2,,497.5,437.2,60.3,68309.0,,,117.2,40.863152,-73.864339,11.0,13.0,328.0
80681.0,83785.0,66.0,88.6,,,,,342500.0,,833318.6,,565.7,488.4,77.3,83785.0,,,110.8,40.866383,-73.862561,11.0,13.0,340.0
352360.0,352360.0,33.0,92.0,91.5,5.9,0.0,135.8,1335072.8,13491.3,7358422.3,2095800.6,2515.5,1832.7,682.9,352360.0,22809.6,64.73,137.6,40.869949,-73.87053,12.0,15.0,336.0
55722.0,55300.0,43.0,108.1,114.0,4.3,1.0,150.3,5137427.5,54977.4,838971.3,237102.4,350.7,272.9,77.9,55300.0,840.8,15.2,145.2,40.8715,-73.870382,12.0,15.0,336.0
113018.0,118668.0,64.0,79.8,88.3,3.3,0.8,116.3,8077300.0,91382.7,1390553.7,392224.8,558.1,429.0,129.0,118668.0,22714.6,191.41,108.3,40.868234,-73.863443,11.0,13.0,340.0
113018.0,118669.0,66.0,77.9,84.0,3.4,0.7,112.4,7820500.0,85939.1,1427369.2,402955.2,547.8,415.4,132.5,118669.0,,,107.0,40.868207,-73.864362,11.0,13.0,340.0
127566.0,127566.0,55.0,99.6,99.3,4.9,0.0,135.9,576020.0,5859.3,2172335.8,621502.4,981.8,780.3,201.6,127566.0,8261.8,64.76,137.0,40.868308,-73.863418,11.0,13.0,340.0
79200.0,79200.0,100.0,24.4,,3.1,0.1,,401800.0,4088.3,857585.7,241778.7,151.5,71.9,79.6,79200.0,19383.7,244.74,47.9,40.868903,-73.863153,11.0,12.0,340.0
82320.0,82320.0,98.0,47.3,,4.0,0.2,,1325984.2,13801.3,1179004.0,330201.4,282.6,173.2,109.4,82320.0,12.7,0.15,78.9,40.869625,-73.863007,11.0,12.0,340.0
51040.0,51040.0,71.0,75.8,,3.2,0.6,,2833472.7,30128.5,579211.9,161274.1,238.7,185.0,53.8,51040.0,,,103.0,40.870179,-73.865262,12.0,15.0,338.0
51040.0,51040.0,88.0,70.9,78.1,3.4,0.5,105.4,2384145.5,25103.6,613681.3,172606.0,229.7,172.7,56.9,51040.0,,,99.1,40.870119,-73.865262,12.0,15.0,338.0
52980.0,52980.0,41.0,114.4,,,,,345755.3,,892168.2,,521.7,438.9,82.8,59602.0,8497.7,142.57,147.7,40.870151,-73.864318,12.0,15.0,338.0
53016.0,60968.0,93.0,45.6,45.3,5.6,0.1,86.7,420500.0,4266.1,1193800.8,341742.9,219.7,108.9,110.8,60968.0,,,88.1,40.87149,-73.869189,12.0,15.0,376.0
50748.0,50748.0,100.0,25.2,25.0,5.3,0.1,64.1,338600.0,3447.6,941234.3,270057.9,105.3,18.0,87.3,50748.0,66666.4,1313.68,65.2,40.872033,-73.868255,12.0,15.0,376.0
115768.0,135884.0,44.0,82.0,88.2,6.2,0.7,136.5,8241949.0,91294.2,2894690.6,836463.9,706.4,437.8,268.6,135884.0,7554.7,55.6,130.6,40.820261,-73.857848,9.0,18.0,16.0
67248.0,74645.0,30.0,115.0,,4.0,0.1,,373609.1,3809.8,1027119.3,295659.6,656.3,561.0,95.3,74645.0,,,145.6,40.872255,-73.866129,12.0,15.0,374.0
116222.0,116222.0,18.0,131.4,140.9,5.9,0.1,185.6,595280.0,6030.6,2456268.1,689579.5,1180.4,952.5,227.9,116222.0,8725.0,75.07,177.9,40.872977,-73.866171,12.0,15.0,372.0
112000.0,113000.0,67.0,61.5,65.8,5.8,0.5,110.7,4645148.4,51793.5,2302569.0,659997.8,460.4,246.7,213.7,113000.0,2724.3,24.11,107.1,40.87493,-73.867056,12.0,12.0,374.0
127629.0,127725.0,53.0,67.9,71.2,4.8,0.5,108.8,6515781.6,70125.3,2150484.5,610151.5,545.6,346.1,199.6,127725.0,,,106.4,40.87379,-73.862289,12.0,12.0,372.0
63388.0,67387.0,53.0,85.2,92.9,3.7,0.8,123.9,4855600.0,54113.8,883905.9,249205.2,339.9,257.9,82.0,67387.0,5735.4,85.11,116.8,40.879161,-73.868556,12.0,12.0,378.0
167000.0,175000.0,35.0,103.2,111.3,4.7,,146.8,,,2887282.6,827528.0,1410.5,1142.6,267.9,175000.0,10169.2,58.11,139.4,40.879075,-73.867634,12.0,12.0,378.0
55776.0,55776.0,70.0,72.4,71.8,4.2,0.1,103.2,351600.0,3556.3,839730.7,233748.1,311.1,233.2,77.9,55776.0,7312.6,131.11,105.5,40.87853,-73.868647,12.0,12.0,378.0
80350.0,85000.0,100.0,23.4,23.2,4.2,0.1,54.5,722500.0,7467.1,1269212.8,359100.0,156.2,38.4,117.8,85000.0,6627.3,77.97,55.8,40.878647,-73.867815,12.0,12.0,378.0
79098.0,79098.0,57.0,86.8,86.6,5.0,0.1,124.1,734965.1,7656.2,1393680.5,394219.5,525.3,395.9,129.3,79098.0,,,125.6,40.879615,-73.867354,12.0,12.0,378.0
55410.0,58180.0,100.0,23.6,23.3,4.5,0.1,56.8,442799.9,4512.7,932127.7,264197.7,110.0,23.5,86.5,58180.0,15081.9,259.23,58.3,40.883981,-73.866196,12.0,12.0,392.0
53250.0,53250.0,52.0,91.3,98.7,3.3,0.0,123.5,202499.0,2025.0,615654.3,173385.2,372.5,315.3,57.1,53250.0,3894.1,73.13,117.0,40.884381,-73.865851,12.0,12.0,392.0
67794.0,79095.0,45.0,97.9,107.1,3.2,0.1,131.7,407936.7,4079.4,868208.9,254457.4,589.2,508.6,80.6,79095.0,,,122.5,40.88521,-73.866247,12.0,12.0,394.0
53844.0,53844.0,37.0,96.2,102.3,4.2,0.0,134.2,205656.7,2077.0,797742.1,227314.6,399.4,325.4,74.0,53844.0,9143.7,169.82,128.9,40.88563,-73.866055,12.0,12.0,394.0
167750.0,167750.0,47.0,100.2,107.4,5.4,0.0,147.9,796883.3,8097.5,3183325.5,907227.4,1303.3,1007.8,295.4,167750.0,8208.2,48.93,141.8,40.885932,-73.865891,12.0,12.0,394.0
50163.0,51000.0,96.0,56.2,60.6,2.9,0.1,82.8,307499.6,3075.0,520091.1,149733.2,218.0,169.7,48.3,51000.0,3478.4,68.2,78.7,40.886429,-73.863977,12.0,12.0,394.0
67000.0,77403.0,31.0,118.8,117.6,12.5,0.8,212.4,5813500.1,58135.0,3384704.0,964913.5,622.9,308.8,314.1,77403.0,7799.8,100.77,216.2,40.875665,-73.86234,12.0,12.0,372.0
136070.0,140000.0,3.0,151.5,159.0,6.4,,207.4,,,3131138.2,902702.1,1651.2,1360.6,290.6,140000.0,11266.4,80.47,200.6,40.877177,-73.861649,12.0,12.0,380.0
289000.0,288990.0,86.0,57.7,57.2,4.3,0.4,90.9,12264232.7,122642.3,4424358.8,1249561.8,1062.0,651.4,410.6,288990.0,,,92.6,40.876847,-73.861578,12.0,12.0,380.0
318060.0,318060.0,78.0,70.3,74.6,4.9,0.0,111.0,1091288.2,11067.8,5395134.4,1554870.9,1752.9,1252.3,500.7,318060.0,3268.2,10.28,107.2,40.876864,-73.861578,12.0,12.0,380.0
80596.0,80596.0,92.0,93.6,101.3,0.5,1.0,109.9,7404052.5,80238.9,137541.0,40311.0,406.0,393.3,12.8,80596.0,,,101.8,40.876017,-73.851502,12.0,12.0,382.0
320157.0,324113.0,48.0,119.1,,3.8,1.1,,32472322.3,353040.3,4453418.8,1246579.1,2262.4,1849.1,413.3,324113.0,,,153.6,40.875986,-73.851039,12.0,12.0,386.0
268560.0,270039.0,56.0,111.9,119.5,3.8,1.1,152.5,26579297.6,287601.5,3648567.4,1024911.1,1750.3,1411.8,338.6,270039.0,,,145.8,40.876814,-73.850354,12.0,12.0,386.0
148800.0,142820.0,15.0,154.8,,4.5,1.4,,19043530.3,205641.1,2302296.1,648594.1,1281.5,1067.8,213.7,142820.0,12998.5,91.01,196.0,40.878304,-73.850054,12.0,12.0,386.0
250000.0,240919.0,41.0,127.7,138.2,4.1,1.2,174.2,27269187.2,299594.7,3499061.0,980136.3,1773.1,1448.4,324.7,240919.0,,,164.5,40.877758,-73.84786,12.0,12.0,386.0
254000.0,263626.0,45.0,129.3,140.0,3.8,1.3,174.3,30498284.6,334548.2,3595641.5,1009090.7,1953.6,1619.9,333.7,263626.0,4397.9,16.68,164.3,40.877729,-73.846757,12.0,12.0,386.0
176420.0,115274.0,100.0,5.2,5.5,0.5,0.0,9.4,398100.0,4360.0,200083.1,58641.0,39.7,21.1,18.6,115274.0,299.0,2.59,9.1,40.869927,-73.83395,12.0,12.0,46202.0
84340.0,84520.0,100.0,25.6,25.2,4.8,0.1,61.0,710300.0,7310.5,1450666.4,409443.9,172.3,37.7,134.6,84520.0,2091.9,24.75,62.7,40.887994,-73.864755,12.0,12.0,394.0
54115.0,54115.0,28.0,104.4,106.6,4.0,0.0,137.3,177938.9,1779.4,778101.4,219043.4,429.9,357.7,72.2,54115.0,5791.9,107.03,136.2,40.888584,-73.864429,12.0,12.0,408.0
76806.0,80646.0,2.0,153.6,164.4,6.0,0.1,209.6,529800.0,5415.3,1703659.4,480729.7,950.8,792.7,158.1,80646.0,9138.8,113.32,200.4,40.889347,-73.864004,12.0,12.0,408.0
50338.0,58730.0,22.0,123.0,128.7,4.1,0.1,160.0,294224.0,2974.2,840399.2,240970.0,552.1,474.1,78.0,58730.0,,,154.9,40.890589,-73.863314,12.0,12.0,408.0
53600.0,56280.0,28.0,110.6,110.0,4.9,0.9,150.2,5260299.7,52603.0,964603.1,273429.5,368.9,279.4,89.5,56280.0,7703.9,136.89,152.0,40.891308,-73.862922,12.0,12.0,408.0
51354.0,51365.0,73.0,81.8,81.8,4.7,0.1,117.2,449730.0,4497.3,825960.5,242075.1,320.9,244.3,76.6,51365.0,8293.8,161.47,117.2,40.891095,-73.862044,12.0,12.0,408.0
66710.0,66710.0,55.0,78.9,82.9,4.3,0.6,117.9,3872033.2,41811.9,1028102.1,289947.6,328.0,232.6,95.4,66710.0,,,114.8,40.887809,-73.86383,12.0,12.0,394.0
53664.0,62610.0,61.0,87.5,92.2,3.7,0.8,123.3,4649669.5,49767.7,831644.6,232693.4,324.1,247.0,77.2,62610.0,,,119.7,40.891002,-73.862069,12.0,12.0,408.0
50830.0,56000.0,93.0,87.5,,0.5,0.0,,14535.2,147.6,103288.7,30272.2,370.4,360.8,9.6,56000.0,4693.3,83.81,92.3,40.892055,-73.861495,12.0,12.0,420.0
51180.0,59710.0,57.0,104.2,112.2,4.1,0.0,143.0,255769.4,2557.7,840169.9,242301.7,472.0,394.0,78.0,59710.0,,,135.4,40.891873,-73.860168,12.0,12.0,420.0
54048.0,54048.0,23.0,115.3,120.6,3.1,0.0,144.8,148145.2,1481.5,593548.0,170174.2,476.2,421.1,55.1,54048.0,3471.5,64.23,139.9,40.892456,-73.861274,12.0,12.0,420.0
53274.0,53274.0,4.0,83.6,94.4,6.0,0.0,139.0,192136.9,1940.2,1099667.6,318328.9,350.2,248.2,102.0,53274.0,,,128.5,40.892706,-73.861132,12.0,12.0,420.0
53860.0,53860.0,17.0,160.0,169.5,1.3,0.1,181.2,461863.6,4618.2,243511.5,71364.0,642.8,620.2,22.6,53860.0,,,171.6,40.892594,-73.85987,12.0,12.0,420.0
67224.0,67224.0,46.0,92.5,99.4,3.8,0.1,128.0,347616.4,3513.8,890671.0,253075.0,476.1,393.5,82.7,67224.0,487.1,7.25,121.9,40.892624,-73.859914,12.0,12.0,420.0
50934.0,50934.0,39.0,107.7,114.1,4.5,1.0,152.2,4661799.9,50225.1,823052.8,231173.0,324.0,247.6,76.4,50934.0,5948.5,116.79,146.8,40.893156,-73.858972,12.0,12.0,420.0
68546.0,68546.0,25.0,89.0,95.1,6.4,0.7,145.3,4563076.6,50276.1,1539601.0,437188.2,385.2,242.4,142.9,68546.0,,,140.4,40.893993,-73.859278,12.0,12.0,420.0
63480.0,66650.0,17.0,123.1,130.6,5.7,0.3,174.6,1694800.0,16948.0,1334634.5,381792.2,598.1,474.2,123.9,66650.0,,,168.0,40.893809,-73.8587,12.0,12.0,420.0
60717.0,60717.0,58.0,83.2,89.1,6.4,0.7,138.8,3736743.7,40912.0,1316524.9,385851.3,320.6,198.5,122.2,60717.0,4438.9,73.11,132.7,40.885201,-73.858541,12.0,12.0,396.0
249258.0,249248.0,83.0,71.7,71.5,4.6,0.0,105.8,1033130.0,10457.8,3995516.3,1147212.9,1394.0,1023.2,370.8,249248.0,,,106.8,40.89163,-73.856794,12.0,12.0,422.0
53432.0,62337.0,97.0,28.3,28.4,6.5,0.1,76.5,371400.0,3771.9,1392372.3,408080.9,148.9,19.7,129.2,62337.0,,,76.4,40.890876,-73.855389,12.0,12.0,422.0
74400.0,74400.0,34.0,169.4,177.9,14.1,1.3,287.3,8946348.2,96526.7,3658368.1,1049084.1,814.7,475.2,339.5,74400.0,9455.4,127.09,280.7,40.888026,-73.848173,12.0,12.0,424.0
80844.0,80844.0,100.0,49.7,,,,,396223.1,,3618409.3,,356.8,21.0,335.8,80844.0,6044.6,74.77,145.7,40.881703,-73.838998,12.0,12.0,460.0
306540.0,444000.0,100.0,34.5,,1.8,0.3,,11727697.0,130814.4,2709128.0,816744.7,975.4,724.0,251.4,458000.0,,,48.4,40.882444,-73.840284,12.0,12.0,460.0
60968.0,71129.0,100.0,6.4,6.5,,0.1,6.8,455900.1,4603.3,,,24.2,24.2,0.0,71129.0,815.0,11.46,6.7,40.895226,-73.854938,12.0,11.0,434.0
120534.0,126561.0,84.0,64.7,64.7,5.7,0.5,108.7,5716261.9,57162.6,2467965.2,723319.1,532.6,303.6,229.0,126561.0,11352.4,89.7,108.7,40.89194,-73.852775,12.0,12.0,430.0
85000.0,94350.0,47.0,100.6,,5.2,0.1,,589740.7,6026.4,1753322.9,493836.5,732.8,570.1,162.7,94350.0,,,141.5,40.898995,-73.855719,12.0,11.0,418.0
59577.0,69506.0,100.0,16.8,16.6,3.4,0.1,41.3,351100.0,3549.5,819211.0,233453.8,94.7,18.6,76.0,69506.0,3790.9,54.54,42.3,40.896672,-73.854501,12.0,11.0,434.0
75630.0,75630.0,100.0,18.4,17.8,3.5,0.1,43.5,447100.1,4471.0,943465.8,263133.6,111.3,23.7,87.6,75630.0,,,45.4,40.897645,-73.853797,12.0,11.0,434.0
95726.0,47700.0,2.0,175.6,186.4,10.6,1.5,271.2,6605415.2,71664.1,1772705.5,505186.2,515.4,350.8,164.5,47700.0,5607.7,117.56,262.1,40.898172,-73.845657,12.0,12.0,444.0
55650.0,55650.0,73.0,84.6,91.2,3.6,0.8,121.5,4011999.8,43936.4,698190.7,200281.9,277.9,213.1,64.8,55650.0,4029.8,72.41,115.1,40.905979,-73.850335,12.0,11.0,414.0
55304.0,58069.0,97.0,30.1,30.3,5.6,0.1,71.4,618100.0,6558.2,1130678.7,322648.1,137.8,32.8,104.9,58069.0,13295.0,228.95,72.3,40.90524,-73.849534,12.0,11.0,414.0
69851.0,69851.0,100.0,17.4,17.4,0.3,0.2,20.1,1154422.6,11544.2,60093.6,17612.4,66.9,61.3,5.6,69851.0,340.7,4.88,20.1,40.905314,-73.84949,12.0,11.0,442.0
63750.0,66937.0,17.0,118.8,130.4,4.0,0.1,160.7,346500.0,3506.4,938211.3,265462.7,607.5,520.5,87.1,66937.0,6564.9,98.08,150.1,40.905543,-73.84865,12.0,11.0,442.0
58682.0,61616.0,100.0,22.5,22.2,4.6,0.1,56.3,387400.0,3948.4,998358.1,285130.0,113.2,20.6,92.6,61616.0,,,57.5,40.905645,-73.849026,12.0,11.0,442.0
5541031.0,5818083.0,100.0,26.8,26.8,0.4,0.2,30.6,126177985.3,1261779.9,7026457.1,2059336.5,9083.0,8430.9,652.1,5818083.0,,,30.6,40.861339,-73.82147,10.0,12.0,302.0
435020.0,456771.0,100.0,26.8,26.8,0.4,0.2,30.5,9905635.3,99056.4,551613.7,161668.7,713.1,661.9,51.2,456771.0,,,30.5,40.864688,-73.821729,10.0,12.0,302.0
170513.0,166320.0,81.0,64.6,66.8,14.2,0.2,171.4,2583212.0,30495.6,8164159.8,2361792.6,894.8,137.2,757.6,166320.0,796.5,4.79,170.4,40.86455,-73.82977,10.0,12.0,46201.0
13540113.0,14217119.0,100.0,26.8,26.8,0.4,0.2,30.6,308329628.9,3083296.3,17169913.6,5032213.2,22195.2,20601.9,1593.4,14217119.0,,,30.6,40.869472,-73.828582,10.0,12.0,46201.0
70825.0,70000.0,87.0,59.5,63.6,4.0,0.5,95.5,3181370.3,34878.9,986914.2,282401.6,260.6,169.0,91.6,70000.0,,,92.0,40.878641,-73.827763,10.0,12.0,46201.0
141156.0,59572.0,93.0,178.8,,,0.7,,3892565.2,42556.4,6761108.6,,834.2,206.8,627.4,59572.0,,,425.0,40.880998,-73.825616,10.0,12.0,46201.0
537765.0,564653.0,100.0,26.8,26.8,0.4,0.2,30.6,12245754.4,122457.5,681927.7,199861.6,881.5,818.2,63.3,564653.0,8859.0,15.69,30.6,40.87815,-73.828151,10.0,12.0,46201.0
296715.0,311551.0,100.0,26.8,26.8,0.4,0.2,30.6,6756665.7,67566.7,376257.6,110274.8,486.4,451.5,34.9,311551.0,,,30.6,40.878045,-73.825863,10.0,12.0,46201.0
296715.0,311551.0,100.0,26.8,26.8,0.4,0.2,30.6,6756665.7,67566.7,376257.6,110274.8,486.4,451.5,34.9,311551.0,31.4,0.1,30.6,,,,,
242697.0,242697.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242697.0,6040.5,24.89,0.0,,,,,
165411.0,68948.0,100.0,17.2,,4.3,,,,,1039031.8,293255.7,96.4,,96.4,68948.0,,,49.6,40.880255,-73.828008,10.0,12.0,46201.0
107668.0,107658.0,41.0,177.3,177.8,5.7,1.6,227.6,16890615.6,170304.0,2201194.9,618064.4,1101.4,897.1,204.3,107658.0,9645.4,89.59,228.9,40.87696,-73.836309,12.0,12.0,46202.0
50934.0,50934.0,67.0,58.7,,6.0,,,1904676.4,,1087149.4,304304.3,202.1,101.2,100.9,50934.0,2299.6,45.15,106.3,40.844134,-73.829482,10.0,13.0,264.0
136913.0,141020.0,45.0,90.7,97.3,4.9,0.8,137.2,10318667.1,113612.5,2470775.0,692455.7,777.4,548.1,229.3,141020.0,7287.1,51.67,131.8,40.835994,-73.817285,10.0,13.0,27402.0
158840.0,158840.0,29.0,122.2,130.0,9.8,1.0,206.1,13970800.0,153454.0,5427809.8,1550016.8,1247.1,743.4,503.7,158840.0,,,199.8,40.837281,-73.818864,10.0,13.0,27402.0
